0.000000000000000000e+00
3.521936426080413129e-02
0.000000000000000000e+00
1.377689382419391256e-17
7.772257114796965460e-02
9.667574748336470003e-19
9.108557379891140879e-03
1.328388048909394111e-18
0.000000000000000000e+00
3.011585848946600557e-18
1.179446840790684399e-17
4.916640700658271321e-18
0.000000000000000000e+00
1.228802620681111735e-01
6.573332497648620415e-18
0.000000000000000000e+00
1.254960497263821054e-17
0.000000000000000000e+00
9.220274415457747023e-18
0.000000000000000000e+00
1.513277272995118398e-18
0.000000000000000000e+00
8.109813178771107900e-18
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.782651982948534886e-01
1.742198774143584215e-18
5.445785782425436317e-01
0.000000000000000000e+00
2.204825923642361625e-18
3.222546860582700678e-02
